?class	?label
"http://purl.obolibrary.org/obo/ENVO_00005768"	"orchid soil"
"http://purl.obolibrary.org/obo/ENVO_03510004"	"hydraulic fluid"
"http://purl.obolibrary.org/obo/ENVO_01000379"	"highland subtropical"
"http://purl.obolibrary.org/obo/NCBITaxon_41944"	"Myrtales"
"http://purl.obolibrary.org/obo/NCBITaxon_1437180"	"Acrogymnospermae"
"http://purl.obolibrary.org/obo/CHEBI_33265"	"triatomic oxygen"
"http://purl.obolibrary.org/obo/ENVO_21001214"	"infrared radiation"
"http://purl.obolibrary.org/obo/PATO_0001886"	"hydrophilicity"
"http://purl.obolibrary.org/obo/NCBITaxon_3524"	"Caryophyllales"
"http://purl.obolibrary.org/obo/CHEBI_137980"	"metalloid atom"
"http://purl.obolibrary.org/obo/ENVO_3200038"	"concentration of titanium in water ice"
"http://purl.obolibrary.org/obo/ENVO_00002061"	"oil spill"
"http://purl.obolibrary.org/obo/FOODON_03420108"	"sugar"
"http://purl.obolibrary.org/obo/ENVO_01001162"	"IUCN strict nature reserve"
"http://purl.obolibrary.org/obo/ENVO_01001719"	"katabatic wind"
"http://purl.obolibrary.org/obo/UBERON_0010912"	"subdivision of skeleton"
"http://purl.obolibrary.org/obo/CHEBI_30033"	"bacteriochlorophyll a"
"http://purl.obolibrary.org/obo/FOODON_00002423"	"agave food product"
"http://purl.obolibrary.org/obo/ENVO_01000193"	"temperate grassland biome"
"http://purl.obolibrary.org/obo/CHEBI_5686"	"heterocyclic compound"
"http://purl.obolibrary.org/obo/ENVO_01000520"	"latrine slab"
"http://purl.obolibrary.org/obo/ENVO_01000982"	"water flow process"
"http://purl.obolibrary.org/obo/CHEBI_37217"	"titanium molecular entity"
"http://purl.obolibrary.org/obo/CHEBI_30356"	"isobutyl group"
"http://purl.obolibrary.org/obo/UBERON_0004521"	"vasculature of muscle organ"
"http://purl.obolibrary.org/obo/NCBITaxon_7711"	"Chordata"
"http://purl.obolibrary.org/obo/ENVO_00000043"	"wetland area"
"http://purl.obolibrary.org/obo/ENVO_01000873"	"ballast tank"
"http://purl.obolibrary.org/obo/ENVO_01000948"	"polar tree-line ecotone"
"http://purl.obolibrary.org/obo/UBERON_3000972"	"head external integument structure"
"http://purl.obolibrary.org/obo/NCBITaxon_1125"	"Microcystis"
"http://purl.obolibrary.org/obo/ENVO_09200014"	"temperature of water"
"http://purl.obolibrary.org/obo/ENVO_00000501"	"submerged bed"
"http://purl.obolibrary.org/obo/ENVO_01000759"	"obsolete legume"
"http://purl.obolibrary.org/obo/PATO_0001332"	"amorphous"
"http://purl.obolibrary.org/obo/ENVO_01001660"	"frost action process"
"http://purl.obolibrary.org/obo/PATO_0001823"	"wet"
"http://purl.obolibrary.org/obo/ENVO_01000432"	"swamp forest"
"http://purl.obolibrary.org/obo/UBERON_0004909"	"epithelium of gonad"
"http://purl.obolibrary.org/obo/NCBITaxon_13468"	"Cupressus"
"http://purl.obolibrary.org/obo/ENVO_01000693"	"rockfall"
"http://purl.obolibrary.org/obo/ENVO_09000019"	"concentration of chloride in water"
"http://purl.obolibrary.org/obo/CHEBI_33658"	"arene"
"http://purl.obolibrary.org/obo/PATO_0002107"	"peripheral"
"http://purl.obolibrary.org/obo/ENVO_01000906"	"aquaculture process"
"http://purl.obolibrary.org/obo/ENVO_01001263"	"area designated for human defecation"
"http://purl.obolibrary.org/obo/ENVO_01000078"	"marine nutricline"
"http://purl.obolibrary.org/obo/CHEBI_30187"	"aluminium oxide"
"http://purl.obolibrary.org/obo/PATO_0001734"	"semi-deciduous(plant)"
"http://purl.obolibrary.org/obo/NCBITaxon_77021"	"Cylindrospermopsis"
"http://purl.obolibrary.org/obo/FOODON_00001147"	"plant root food product"
"http://purl.obolibrary.org/obo/ENVO_00001999"	"marine water body"
"http://purl.obolibrary.org/obo/ENVO_00003020"	"obsolete Rainforest Division (420)"
"http://purl.obolibrary.org/obo/ENVO_3200005"	"concentration of dysprosium in lake water"
"http://purl.obolibrary.org/obo/ENVO_01001235"	"planktonic kerogen"
"http://purl.obolibrary.org/obo/ENVO_00000021"	"freshwater lake"
"http://purl.obolibrary.org/obo/ENVO_01001676"	"marine cline"
"http://purl.obolibrary.org/obo/ENVO_01000029"	"marine reef biome"
"http://purl.obolibrary.org/obo/UBERON_0006660"	"muscular coat"
"http://purl.obolibrary.org/obo/ENVO_01000664"	"tuff cone"
"http://purl.obolibrary.org/obo/CHEBI_37096"	"adenosine 5'-phosphate"
"http://purl.obolibrary.org/obo/CHEBI_39285"	"chloropicrin"
"http://purl.obolibrary.org/obo/ENVO_00000022"	"river"
"http://purl.obolibrary.org/obo/UBERON_0000463"	"organism substance"
"http://purl.obolibrary.org/obo/ENVO_00000353"	"island arc"
"http://purl.obolibrary.org/obo/ENVO_02000020"	"blood material"
"http://purl.obolibrary.org/obo/PATO_0001790"	"decreased mass density"
"http://purl.obolibrary.org/obo/ENVO_02000007"	"tissue culture"
"http://purl.obolibrary.org/obo/ENVO_0010023"	"obsolete equine dairy product"
"http://purl.obolibrary.org/obo/ENVO_01000034"	"oceanic sea surface microlayer biome"
"http://purl.obolibrary.org/obo/GO_0022904"	"respiratory electron transport chain"
"http://purl.obolibrary.org/obo/ENVO_01000751"	"bedrock"
"http://purl.obolibrary.org/obo/ENVO_03510024"	"lacquer"
"http://purl.obolibrary.org/obo/ENVO_01000549"	"mass of biological material"
"http://purl.obolibrary.org/obo/ENVO_00003907"	"obsolete nonfat dry milk"
"http://purl.obolibrary.org/obo/ENVO_01000778"	"key biodiversity area"
"http://purl.obolibrary.org/obo/ENVO_00000533"	"landfill"
"http://purl.obolibrary.org/obo/FOODON_00001248"	"fish food product"
"http://purl.obolibrary.org/obo/CHEBI_28838"	"lutein"
"http://purl.obolibrary.org/obo/FOODON_00001192"	"quinoa food product"
"http://purl.obolibrary.org/obo/ENVO_00000057"	"mangrove swamp"
"http://purl.obolibrary.org/obo/ENVO_02000032"	"vitreous humor material"
"http://purl.obolibrary.org/obo/ENVO_00002251"	"planosol"
"http://purl.obolibrary.org/obo/CHEBI_33299"	"alkaline earth molecular entity"
"http://purl.obolibrary.org/obo/ENVO_03510029"	"primer (paint)"
"http://purl.obolibrary.org/obo/ENVO_01000190"	"flooded savanna biome"
"http://purl.obolibrary.org/obo/CHEBI_37622"	"carboxamide"
"http://purl.obolibrary.org/obo/ENVO_0010120"	"obsolete hyacinth bean product"
"http://purl.obolibrary.org/obo/ENVO_01000228"	"tropical moist broadleaf forest biome"
"http://purl.obolibrary.org/obo/NCBITaxon_1804623"	"Chenopodiaceae"
"http://purl.obolibrary.org/obo/ENVO_09000004"	"amount of carbon atom in environmental material"
"http://purl.obolibrary.org/obo/ENVO_00000414"	"natural arch"
"http://purl.obolibrary.org/obo/CHEBI_59163"	"biomarker"
"http://purl.obolibrary.org/obo/ENVO_00003002"	"obsolete Dry Domain (300)"
"http://purl.obolibrary.org/obo/NCBITaxon_10239"	"Viruses"
"http://purl.obolibrary.org/obo/ENVO_2000023"	"chemical energy"
"http://purl.obolibrary.org/obo/PATO_0000070"	"amount"
"http://purl.obolibrary.org/obo/ENVO_01001546"	"iceberg"
"http://purl.obolibrary.org/obo/UBERON_0002465"	"lymphoid system"
"http://purl.obolibrary.org/obo/ENVO_02000028"	"ear wax material"
"http://purl.obolibrary.org/obo/CHEBI_33316"	"helium(2+)"
"http://purl.obolibrary.org/obo/ENVO_00000879"	"obsolete Tropical and subtropical moist broadleaf forest biome"
"http://purl.obolibrary.org/obo/CHEBI_33331"	"yttrium atom"
"http://purl.obolibrary.org/obo/UBERON_0015833"	"foregut epithelium"
"http://purl.obolibrary.org/obo/ENVO_00002274"	"stagnosol"
"http://purl.obolibrary.org/obo/ENVO_02000003"	"pockmark field"
"http://purl.obolibrary.org/obo/ENVO_01001882"	"surface hoar"
"http://purl.obolibrary.org/obo/GO_0006091"	"generation of precursor metabolites and energy"
"http://purl.obolibrary.org/obo/ENVO_00000055"	"saline evaporation pond"
"http://purl.obolibrary.org/obo/FOODON_00002266"	"soybean food product"
"http://purl.obolibrary.org/obo/ENVO_01001314"	"estuarine coastal lower water column"
"http://purl.obolibrary.org/obo/UBERON_0011134"	"nonsynovial joint"
"http://purl.obolibrary.org/obo/ENVO_01000043"	"neritic mesopelagic zone biome"
"http://purl.obolibrary.org/obo/ENVO_01000495"	"stone exterior wall"
"http://purl.obolibrary.org/obo/ENVO_01000715"	"meteotsunami"
"http://purl.obolibrary.org/obo/CHEBI_76807"	"EC 3.5.1.* (non-peptide linear amide C-N hydrolase) inhibitor"
"http://purl.obolibrary.org/obo/FOODON_00002403"	"food material"
"http://purl.obolibrary.org/obo/UBERON_0011825"	"loose connective tissue"
"http://purl.obolibrary.org/obo/ENVO_00000216"	"fumarole"
"http://purl.obolibrary.org/obo/NCBITaxon_71275"	"rosids"
"http://purl.obolibrary.org/obo/ENVO_02500036"	"environmental pollution"
"http://purl.obolibrary.org/obo/ENVO_01000196"	"coniferous forest biome"
"http://purl.obolibrary.org/obo/ENVO_01000052"	"marine white smoker biome"
"http://purl.obolibrary.org/obo/ENVO_00000305"	"peninsula"
"http://purl.obolibrary.org/obo/ENVO_1000748"	"island formation process"
"http://purl.obolibrary.org/obo/ENVO_03500012"	"ultrasound radiation"
"http://purl.obolibrary.org/obo/ENVO_01001303"	"environmental role"
"http://purl.obolibrary.org/obo/ENVO_01000409"	"freshwater littoral zone"
"http://purl.obolibrary.org/obo/CHEBI_23044"	"carotenoid"
"http://purl.obolibrary.org/obo/ENVO_01001025"	"particle beam radiation"
"http://purl.obolibrary.org/obo/ENVO_00000421"	"wave-cut platform"
"http://purl.obolibrary.org/obo/ENVO_00000394"	"strait"
"http://purl.obolibrary.org/obo/ENVO_01001551"	"ice lead"
"http://purl.obolibrary.org/obo/CHEBI_37997"	"homopolymer macromolecule"
"http://purl.obolibrary.org/obo/ENVO_01000606"	"cart"
"http://purl.obolibrary.org/obo/UBERON_0003714"	"neural tissue"
"http://purl.obolibrary.org/obo/FOODON_00002044"	"mollusc food product"
"http://purl.obolibrary.org/obo/ENVO_01001471"	"atmospheric observatory system"
"http://purl.obolibrary.org/obo/ENVO_00000878"	"obsolete Mediterranean forests, woodlands, and shrub biome"
"http://purl.obolibrary.org/obo/ENVO_00000014"	"canal"
"http://purl.obolibrary.org/obo/ENVO_01000265"	"hydrothermal seep"
"http://purl.obolibrary.org/obo/ENVO_00000231"	"moor"
"http://purl.obolibrary.org/obo/ENVO_01000902"	"lightning flash"
"http://purl.obolibrary.org/obo/ENVO_3200022"	"concentration of cerium in water ice"
"http://purl.obolibrary.org/obo/ENVO_01000748"	"continental crust"
"http://purl.obolibrary.org/obo/CHEBI_46926"	"dioxanes"
"http://purl.obolibrary.org/obo/ENVO_01001384"	"area of attached faunal communities"
"http://purl.obolibrary.org/obo/ENVO_01001428"	"water-based cloud"
"http://purl.obolibrary.org/obo/ENVO_01001169"	"area protected according to IUCN guidelines"
"http://purl.obolibrary.org/obo/ENVO_01001144"	"sub-Earth"
"http://purl.obolibrary.org/obo/UBERON_0002384"	"connective tissue"
"http://purl.obolibrary.org/obo/FOODON_00001178"	"honey food product"
"http://purl.obolibrary.org/obo/CHEBI_76759"	"EC 3.* (hydrolase) inhibitor"
"http://purl.obolibrary.org/obo/PO_0006036"	"root epidermis"
"http://purl.obolibrary.org/obo/UBERON_0000061"	"anatomical structure"
"http://purl.obolibrary.org/obo/ENVO_01000891"	"area of pastureland or hayfields"
"http://purl.obolibrary.org/obo/PATO_0002270"	"increased accumulation"
"http://purl.obolibrary.org/obo/ENVO_03000025"	"erosionally enriched ice"
"http://purl.obolibrary.org/obo/UBERON_0000163"	"embryonic cloaca"
"http://purl.obolibrary.org/obo/ENVO_00002146"	"xylene contaminated soil"
"http://purl.obolibrary.org/obo/ENVO_3100031"	"depth of water"
"http://purl.obolibrary.org/obo/ENVO_02000129"	"bottom ash"
"http://purl.obolibrary.org/obo/UBERON_0000025"	"tube"
"http://purl.obolibrary.org/obo/FOODON_00001031"	"gorgonzola cheese food product"
"http://purl.obolibrary.org/obo/ENVO_00003007"	"obsolete Tundra Division - Mountain Provinces (M120)"
"http://purl.obolibrary.org/obo/ENVO_00000153"	"headwater"
"http://purl.obolibrary.org/obo/ENVO_01000649"	"trench"
"http://purl.obolibrary.org/obo/PATO_0000001"	"quality"
"http://purl.obolibrary.org/obo/ENVO_06105110"	"manufactured plastisphere"
"http://purl.obolibrary.org/obo/UBERON_0003314"	"eye mesenchyme"
"http://purl.obolibrary.org/obo/ENVO_00000088"	"sea cliff"
"http://purl.obolibrary.org/obo/ENVO_01001022"	"natural lake"
"http://purl.obolibrary.org/obo/ENVO_01001265"	"thermal pollution"
"http://purl.obolibrary.org/obo/ENVO_00000058"	"underground lake"
"http://purl.obolibrary.org/obo/PATO_0000085"	"sensitivity toward"
"http://purl.obolibrary.org/obo/CHEBI_46890"	"silicon hydroxide"
"http://purl.obolibrary.org/obo/UBERON_0003501"	"retina blood vessel"
"http://purl.obolibrary.org/obo/ENVO_3100016"	"concentration of hydrogen peroxide in liquid water"
"http://purl.obolibrary.org/obo/ENVO_01001213"	"radio wave stellar radiation"
"http://purl.obolibrary.org/obo/ENVO_03000047"	"frazil ice formation"
"http://purl.obolibrary.org/obo/ENVO_01000668"	"geological fault"
"http://purl.obolibrary.org/obo/ENVO_00000275"	"ocean trench"
"http://purl.obolibrary.org/obo/ENVO_01000835"	"cloud droplet"
"http://purl.obolibrary.org/obo/CHEBI_33266"	"diatomic nitrogen"
"http://purl.obolibrary.org/obo/ENVO_01000979"	"channel of an intermittent river"
"http://purl.obolibrary.org/obo/CHEBI_15379"	"dioxygen"
"http://purl.obolibrary.org/obo/ENVO_00003009"	"obsolete Subtropical Division (230)"
"http://purl.obolibrary.org/obo/UBERON_0001803"	"epithelium of lens"
"http://purl.obolibrary.org/obo/UBERON_0000307"	"blastula"
"http://purl.obolibrary.org/obo/ENVO_0010133"	"obsolete fresh smoked sausage"
"http://purl.obolibrary.org/obo/UBERON_0006914"	"squamous epithelium"
"http://purl.obolibrary.org/obo/UBERON_0003834"	"thoracic segment blood vessel"
"http://purl.obolibrary.org/obo/UBERON_0001969"	"blood plasma"
"http://purl.obolibrary.org/obo/CHEBI_26873"	"terpenoid"
"http://purl.obolibrary.org/obo/UBERON_0001009"	"circulatory system"
"http://purl.obolibrary.org/obo/ENVO_00002144"	"cave wall"
"http://purl.obolibrary.org/obo/PATO_0001624"	"decreased functionality"
"http://purl.obolibrary.org/obo/ENVO_01000882"	"icestorm"
"http://purl.obolibrary.org/obo/ENVO_00003874"	"obsolete fermented fish product"
"http://purl.obolibrary.org/obo/ENVO_00002113"	"deep marine sediment"
"http://purl.obolibrary.org/obo/ENVO_00000877"	"obsolete Temperate grasslands, savannas, and shrubland biome"
"http://purl.obolibrary.org/obo/ENVO_01001652"	"atmospheric aerosol"
"http://purl.obolibrary.org/obo/CHEBI_33674"	"s-block molecular entity"
"http://purl.obolibrary.org/obo/PATO_0001499"	"spherical"
"http://purl.obolibrary.org/obo/ENVO_01000006"	"coastal upwelling"
"http://purl.obolibrary.org/obo/CHEBI_26714"	"sodium salt"
"http://purl.obolibrary.org/obo/CHEBI_18246"	"(1->4)-beta-D-glucan"
"http://purl.obolibrary.org/obo/ENVO_01000000"	"humus"
"http://purl.obolibrary.org/obo/ENVO_01000785"	"material extraction process"
"http://purl.obolibrary.org/obo/ENVO_02000053"	"hide"
"http://purl.obolibrary.org/obo/NCBITaxon_4447"	"Liliopsida"
"http://purl.obolibrary.org/obo/ENVO_01001249"	"crustacean farming process"
"http://purl.obolibrary.org/obo/FOODON_00002781"	"pigeon pea (whole)"
"http://purl.obolibrary.org/obo/ENVO_03000129"	"monsoon season"
"http://purl.obolibrary.org/obo/ENVO_3200048"	"concentration of methanesulfonic acid in snow"
"http://purl.obolibrary.org/obo/UBERON_0000179"	"haemolymphatic fluid"
"http://purl.obolibrary.org/obo/ENVO_00000485"	"sea shore"
"http://purl.obolibrary.org/obo/ENVO_04000015"	"carbon sequestration process"
"http://purl.obolibrary.org/obo/ENVO_0010117"	"obsolete velvet bean product"
"http://purl.obolibrary.org/obo/ENVO_00003003"	"obsolete Humid Tropical Domain (400)"
"http://purl.obolibrary.org/obo/ENVO_00000102"	"cave entrance"
"http://purl.obolibrary.org/obo/ENVO_01001057"	"environment associated with a plant part or small plant"
"http://purl.obolibrary.org/obo/ENVO_00005752"	"sawah soil"
"http://purl.obolibrary.org/obo/FOODON_00001098"	"fermented apple beverage"
"http://purl.obolibrary.org/obo/ENVO_01001691"	"mass of compounded environmental materials"
"http://purl.obolibrary.org/obo/ENVO_01001803"	"tropical forest"
"http://purl.obolibrary.org/obo/FOODON_00001045"	"ice cream food product"
"http://purl.obolibrary.org/obo/ENVO_01000130"	"marine hydrothermal plume"
"http://purl.obolibrary.org/obo/UBERON_0004292"	"cardiac skeleton"
"http://purl.obolibrary.org/obo/ENVO_03510028"	"oil paint thinner"
"http://purl.obolibrary.org/obo/ENVO_00005778"	"tropical soil"
"http://purl.obolibrary.org/obo/ENVO_01000110"	"hydrogenous sediment"
"http://purl.obolibrary.org/obo/ENVO_03000074"	"grease ice layer"
"http://purl.obolibrary.org/obo/CHEBI_33303"	"chalcogen"
"http://purl.obolibrary.org/obo/ENVO_00000306"	"spit"
"http://purl.obolibrary.org/obo/ENVO_00002158"	"ditch water"
"http://purl.obolibrary.org/obo/ENVO_00000378"	"canal head reservoir"
"http://purl.obolibrary.org/obo/ENVO_01000845"	"crystal"
"http://purl.obolibrary.org/obo/ENVO_00000874"	"obsolete Tundra biome"
"http://purl.obolibrary.org/obo/UBERON_0002539"	"pharyngeal arch"
"http://purl.obolibrary.org/obo/UBERON_0006904"	"head mesenchyme from mesoderm"
"http://purl.obolibrary.org/obo/ENVO_01000275"	"structural basin"
"http://purl.obolibrary.org/obo/ENVO_2000033"	"wind wave energy"
"http://purl.obolibrary.org/obo/ENVO_00002020"	"obsolete extreme habitat"
"http://purl.obolibrary.org/obo/ENVO_01001613"	"permafrost thawing process"
"http://purl.obolibrary.org/obo/CHEBI_48730"	"aluminosilicate mineral"
"http://purl.obolibrary.org/obo/FOODON_00001111"	"equine dairy food product"
"http://purl.obolibrary.org/obo/UBERON_0007282"	"presumptive segmental plate"
"http://purl.obolibrary.org/obo/UBERON_0012486"	"muscle layer of cloaca"
"http://purl.obolibrary.org/obo/CHEBI_33377"	"dysprosium atom"
"http://purl.obolibrary.org/obo/CHEBI_59740"	"nucleophilic reagent"
"http://purl.obolibrary.org/obo/ENVO_00005739"	"sea foam"
"http://purl.obolibrary.org/obo/ENVO_01000728"	"tectonic uplift process"
"http://purl.obolibrary.org/obo/ENVO_01000644"	"liquid planetary core"
"http://purl.obolibrary.org/obo/UBERON_0001796"	"aqueous humor of eyeball"
"http://purl.obolibrary.org/obo/ENVO_01001494"	"moonmoon"
"http://purl.obolibrary.org/obo/ENVO_0010128"	"obsolete cream"
"http://purl.obolibrary.org/obo/ENVO_01000279"	"ice lens"
"http://purl.obolibrary.org/obo/ENVO_00000010"	"transport feature"
"http://purl.obolibrary.org/obo/NCBITaxon_6547"	"Mytilidae"
"http://purl.obolibrary.org/obo/ENVO_00000233"	"swamp ecosystem"
"http://purl.obolibrary.org/obo/UBERON_0004234"	"iris smooth muscle"
"http://purl.obolibrary.org/obo/ENVO_00000547"	"waterhole"
"http://purl.obolibrary.org/obo/ENVO_0010147"	"obsolete mayonnaise"
"http://purl.obolibrary.org/obo/ENVO_3200020"	"concentration of yttrium in lake water"
"http://purl.obolibrary.org/obo/ENVO_01000488"	"wooden building floor"
"http://purl.obolibrary.org/obo/NCBITaxon_6548"	"Mytilus"
"http://purl.obolibrary.org/obo/ENVO_01001846"	"depth hoar"
"http://purl.obolibrary.org/obo/PATO_0001191"	"medial to"
"http://purl.obolibrary.org/obo/NCBITaxon_519494"	"Chortoicetes terminifera"
"http://purl.obolibrary.org/obo/ENVO_00002021"	"obsolete acid habitat"
"http://purl.obolibrary.org/obo/ENVO_00000074"	"dam"
"http://purl.obolibrary.org/obo/ENVO_01000022"	"marine salt marsh biome"
"http://purl.obolibrary.org/obo/ENVO_01001224"	"office"
"http://purl.obolibrary.org/obo/ENVO_01000716"	"storm surge process"
"http://purl.obolibrary.org/obo/ENVO_03000118"	"atmosphere and water column exposed melt pond"
"http://purl.obolibrary.org/obo/ENVO_00000276"	"drumlin"
